codigo,nome,categoria,rua,predio,nivel,ap,validade,data_armazenado,quantidade,numero_lote,tipo,palete
1395,LEAVIT V 450ML PETPASSION,Geral,6,6,0,5,01/11/2026,,1,L0680,AP,TERCO
1147,AIMEE 1 LITRO,Geral,6,6,0,6,01/08/2026,,1,L0681,AP,TERCO
245,DESIR 1 LITRO,Geral,6,6,0,7,01/05/2027,,1,L0682,AP,TERCO
245,DESIR 1 LITRO,Geral,6,6,0,7,01/11/2026,,1,L0683,AP,TERCO
251,LISE 1 LITRO,Geral,6,6,0,8,01/10/2026,,1,L0684,AP,TERCO
1568,SAPHIR EAU 1000L (LAN AMENTO 2021),Geral,6,6,0,9,01/07/2026,,1,L0685,AP,TERCO
249,SOPHIE 1 LITRO,Geral,6,6,0,10,01/07/2027,,1,L0686,AP,TERCO
1258,GRANULADO SILICA REAL 1 6KG,Geral,6,6,2,1,,6,1,L0687,AE,INTEIRO
1258,GRANULADO SILICA REAL 1 6KG,Geral,6,6,2,2,,6,1,L0688,AE,INTEIRO
1816,PTCO GATO WANPY F DRIED BACALHAU 20G,Geral,6,7,0,1,01/11/2026,,1,L0689,AP,TERCO
1822,PTCO GATO WANPY SACHE DE FRANGO E VIEIRA 85G,Geral,6,7,0,2,31/10/2026,,1,L0690,AP,TERCO
1821,PTCO CAO WANPY SACHE DE FRANGO E PATO 100G,Geral,6,7,0,3,31/10/2026,,1,L0691,AP,TERCO
1818,PTCO CAO WANPY SACHE DE FRANGO 100G,Geral,6,7,0,4,31/10/2026,,1,L0692,AP,TERCO
1820,PTCO CAO WANPY SACHE DE FRANGO E FIG DE FGO 100G,Geral,6,7,0,5,31/10/2026,,1,L0693,AP,TERCO
1819,PTCO CAO WANPY SACHE DE FRANGO E VEG 100G,Geral,6,7,0,6,31/10/2026,,1,L0694,AP,TERCO
1827,PTCO CAO WANPY CREAMY PATO 70G,Geral,6,7,0,7,07/11/2026,,1,L0695,AP,TERCO
1825,PTCO CAO WANPY CREAMY FRANGO 70G,Geral,6,7,0,8,07/11/2026,,1,L0696,AP,TERCO
1210,CAIXA TRANSP DOG TROTTER 2 LIM BRA,Geral,6,7,0,9,,,1,L0697,AP,TERCO
1209,CAIXA TRANSP DOG TROTTER 2 AZU CIN,Geral,6,7,0,10,,,1,L0698,AP,TERCO
1197,BANDEJA ISIS 50CM LIM BRA GATO,Geral,6,7,0,11,,,1,L0699,AP,TERCO
1211,CAIXA TRANSP DOG TROTTER 2 CINZA,Geral,6,7,0,12,,,1,L0700,AP,TERCO
1214,CAIXA TRANSP DOG TROTTER 3 CINZA,Geral,6,7,0,13,,,1,L0701,AP,TERCO
1196,BANDEJA ISIS 50CM CIN BRA GATO,Geral,6,7,0,14,,,1,L0702,AP,TERCO
1213,CAIXA TRANSP DOG TROTTER 3 LIM BRA,Geral,6,7,0,15,,,1,L0703,AP,TERCO
1212,CAIXA TRANSP DOG TROTTER 3 AZU CIN,Geral,6,7,0,16,,,1,L0704,AP,TERCO
1514,TAPETE HIGIENICO CARVAO BAMBU 80 X 58 C,Geral,6,7,2,1,01/05/2027,6,1,L0705,AE,INTEIRO
1514,TAPETE HIGIENICO CARVAO BAMBU 80 X 58 C,Geral,6,7,2,2,01/05/2027,6,1,L0706,AE,INTEIRO
1255,SHAMPOO BRANQUEADOR 10L,Geral,6,8,0,1,01/11/2025,,1,L0707,AP,TERCO
1079,SHAMPOO ARGAN 10L,Geral,6,8,0,2,01/02/2027,,1,L0708,AP,TERCO
1079,SHAMPOO ARGAN 10L,Geral,6,8,0,2,01/07/2026,,1,L0709,AP,TERCO
1083,SHAMPOO NEUTRO VINHO 10L,Geral,6,8,0,3,,,1,L0710,AP,TERCO
1256,SHAMPOO NEUTRO 10L,Geral,6,8,0,4,01/01/2027,,1,L0711,AP,TERCO
1256,SHAMPOO NEUTRO 10L,Geral,6,8,0,4,01/03/2026,,1,L0712,AP,TERCO
1678,SHAMPOO BRANQUEADOR VINHO 10L,Geral,6,8,0,5,01/01/2027,,1,L0713,AP,TERCO
1405,CONDICIONADOR SEM ENXAGUE ARGAN 10L,Geral,6,8,0,6,01/07/2026,,1,L0714,AP,TERCO
1085,CONDICIONADOR SEM ENXAGUE 10L,Geral,6,8,0,7,,,1,L0715,AP,TERCO
1088,CONDICIONADOR SEM ENXAGUE VINHO 10L,Geral,6,8,0,8,,,1,L0716,AP,TERCO
1257,SHAMPOO PRE LAVAGEM 10L,Geral,6,8,0,9,,,1,L0717,AP,TERCO
1266,EAU DE PARFUM MANGO 400ML,Geral,6,8,0,10,,,1,L0718,AP,TERCO
1152,EAU DE PARFUM VINHO 400ML,Geral,6,8,0,11,01/10/2025,,1,L0719,AP,TERCO
834,EAU DE PARFUM ENFANT 400ML,Geral,6,8,0,12,01/11/2025,,1,L0720,AP,TERCO
1616,EAU DE PARFUM - VINHO 80ML,Geral,6,8,0,13,01/11/2027,,1,L0721,AP,TERCO
1611,EAU DE PARFUM - MA A VERDE 80ML,Geral,6,8,0,14,,,1,L0722,AP,TERCO
1608,EAU DE PARFUM - ROMANTIQUE 80ML,Geral,6,8,0,15,,,1,L0723,AP,TERCO
1609,EAU DE PARFUM - FRAICHE 80ML,Geral,6,8,0,16,,,1,L0724,AP,TERCO
1607,EAU DE PARFUM - CLASSIQUE 80ML,Geral,6,8,0,17,,,1,L0725,AP,TERCO
1613,EAU DE PARFUM - LUTHER 80ML,Geral,6,8,0,18,,,1,L0726,AP,TERCO
1612,EAU DE PARFUM - MANGO 80ML,Geral,6,8,0,19,01/06/2026,,1,L0727,AP,TERCO
1610,EAU DE PARFUM - ENFANT 80ML,Geral,6,8,0,20,01/03/2027,,1,L0728,AP,TERCO
1615,EAU DE PARFUM - PERCH CREAM 80ML,Geral,6,8,0,21,,,1,L0729,AP,TERCO
1614,EAU DE PARFUM - CEREJA E AVELA 80ML,Geral,6,8,0,22,,,1,L0730,AP,TERCO
1826,PTCO CAO WANPY CREAMY FRANGO E QUEIJO 70G,Geral,6,9,0,1,07/11/2026,,1,L0731,AP,TERCO
1828,PTCO CAO WANPY CREAMY SALMAO E FRANGO 70G,Geral,6,9,0,2,31/10/2026,,1,L0732,AP,TERCO
1811,PTCO CAO WANPY F DRIED FRANGO E VEG 40G,Geral,6,9,0,3,01/11/2026,,1,L0733,AP,TERCO
1810,PTCO CAO WANPY F DRIED FIG DE FRANGO 40G,Geral,6,9,0,4,01/11/2026,,1,L0734,AP,TERCO
1812,PTCO CAO WANPY F DRIED FRANGO E FRUTAS 40G,Geral,6,9,0,5,01/11/2026,,1,L0735,AP,TERCO
1815,PTCO CAO WANPY F DRIED FIG BOVINO 40G,Geral,6,9,0,6,01/11/2026,,1,L0736,AP,TERCO
1813,PTCO CAO WANPY F DRIED PEITO DE FRANGO 40G,Geral,6,9,0,7,01/11/2026,,1,L0737,AP,TERCO
1814,PTCO CAO WANPY F DRIED PEITO DE PATO 40G,Geral,6,9,0,8,01/11/2026,,1,L0738,AP,TERCO
1207,CAIXA TRANSP DOG TROTTER 1 LIM BRA,Geral,6,9,0,9,,,1,L0739,AP,TERCO
1208,CAIXA TRANSP. DOG TROTTER 1 CINZA,Geral,6,9,0,10,,,1,L0740,AP,TERCO
1206,CAIXA TRANSP DOG TROTTER 1 AZU CIN,Geral,6,9,0,11,,,1,L0741,AP,TERCO
1193,BANDEJA FIGARO CINZA BRANCO GATO,Geral,6,9,0,12,,,1,L0742,AP,TERCO
1514,TAPETE HIGIENICO CARVAO BAMBU 80 X 58 C,Geral,6,9,2,1,01/05/2027,6,1,L0743,AE,INTEIRO
1598,SHAMPOO PELOS LONGOS 5L,Geral,6,10,0,1,01/03/2026,,1,L0744,AP,TERCO
1679,SHAMPOO BRANQUEADOR VINHO 5L,Geral,6,10,0,2,,,1,L0745,AP,TERCO
1675,SHAMPOO NEUTRO CEREJA E AVELA 5L,Geral,6,10,0,3,,,1,L0746,AP,TERCO
1082,SHAMPOO NEUTRO VINHO 5L,Geral,6,10,0,4,01/02/2026,,1,L0747,AP,TERCO
1082,SHAMPOO NEUTRO VINHO 5L,Geral,6,10,0,4,01/03/2026,,1,L0748,AP,TERCO
1081,SHAMPOO ARGAN 5L,Geral,6,10,0,5,01/06/2026,,1,L0749,AP,TERCO
1090,CONDICIONADOR SEM ENXAGUE VINHO 5L,Geral,6,10,0,6,01/03/2026,,1,L0750,AP,TERCO
847,CONDICIONADOR SEM ENXAGUE 5L,Geral,6,10,0,7,,,1,L0751,AP,TERCO
1279,CONDICIONADOR SEM ENX. MA A VERDE 5L,Geral,6,10,0,8,,,1,L0752,AP,TERCO
1278,CONDICIONADOR SEM ENXAGUE ALOE VERA 5L,Geral,6,10,0,9,,,1,L0753,AP,TERCO
1087,CONDICIONADOR SEM ENXAGUE ARGAN 5L,Geral,6,10,0,10,01/07/2026,,1,L0754,AP,TERCO
1664,HIDRAPETHY 50G,Geral,6,10,0,11,,,1,L0755,AP,TERCO
1666,CICATRIPETHY CREME 50G,Geral,6,10,0,12,,,1,L0756,AP,TERCO
1663,OTOPETHY 30ML,Geral,6,10,0,13,,,1,L0757,AP,TERCO
1665,CICATRIPETHY SPRAY 60ML,Geral,6,10,0,14,,,1,L0758,AP,TERCO
1802,TALCO PRO AH A O HIGIENICA 15G,Geral,6,10,0,15,01/02/2027,,1,L0759,AP,TERCO
1460,SPRAY TEXTURIZADOR PP 200ML,Geral,6,10,0,16,,,1,L0760,AP,TERCO
854,SOLU AO OTOLOGICA 110ML,Geral,6,10,0,17,,,1,L0761,AP,TERCO
855,SOLU AO OTOLOGICA 500ML,Geral,6,10,0,18,01/10/2025,,1,L0762,AP,TERCO
1091,MASCARA HIDRATA O ARGAN 500ML,Geral,6,10,0,19,01/03/2026,,1,L0763,AP,TERCO
848,LEAVE IN DESEMBARACADOR 400ML,Geral,6,10,0,20,,,1,L0764,AP,TERCO
1100,SOLU O LIMPA LAGRIMAS 65ML,Geral,6,10,0,21,01/10/2025,,1,L0765,AP,TERCO
1258,GRANULADO SILICA REAL 1 6KG,Geral,6,10,2,2,,6,1,L0766,AE,INTEIRO
1808,PTCO CAO WANPY COOKIE FRANGO E MACA 230G,Geral,6,11,0,1,07/11/2026,,1,L0767,AP,TERCO
1806,PTCO CAO WANPY COOKIE FRANGO E MACA 500G,Geral,6,11,0,2,07/11/2026,,1,L0768,AP,TERCO
1809,PTCO CAO WANPY MINI BISC LEITE E QUEIJO 120G,Geral,6,11,0,3,07/11/2026,,1,L0769,AP,TERCO
1807,PTCO CAO WANPY MINI BISC LEITE E QUEIJO 250G,Geral,6,11,0,4,07/11/2026,,1,L0770,AP,TERCO
1817,PTCO CAO WANPY FAT DE BATATA DOCE 100G,Geral,6,11,0,5,07/11/2026,,1,L0771,AP,TERCO
1849,PTCO GATO WANPY CRE ATUM E VIEIRA 14GX5 70G,Geral,6,11,0,6,15/12/2026,,1,L0772,AP,TERCO
1843,PTCO GATO WANPY CRE ATUM E CARANQUEIJO 14GX5 70G,Geral,6,11,0,7,14/12/2026,,1,L0773,AP,TERCO
1848,PTCO GATO WANPY CRE ATUM E CAMARAO 14GX5 70G,Geral,6,11,0,8,21/12/2026,,1,L0774,AP,TERCO
1258,GRANULADO SILICA REAL 1 6KG,Geral,6,11,2,1,,6,1,L0775,AE,INTEIRO
1441,KIT ADESTRA PET PLUS 430ML,Geral,6,12,0,1,,,1,L0776,AP,TERCO
1268,EAU DE PARFUM MA A VERDE 500ML,Geral,6,12,0,2,30/09/2025,,1,L0777,AP,TERCO
857,SHAMPOO PRE LAVAGEM 5L,Geral,6,12,0,3,01/01/2027,,1,L0778,AP,TERCO
844,SHAMPOO PELOS ESCUROS 5L,Geral,6,12,0,4,01/01/2026,,1,L0779,AP,TERCO
844,SHAMPOO PELOS ESCUROS 5L,Geral,6,12,0,4,01/03/2026,,1,L0780,AP,TERCO
1275,SHAMPOO MA A VERDE 5L,Geral,6,12,0,5,01/07/2026,,1,L0781,AP,TERCO
1274,SHAMPOO ALOE VERA 5L,Geral,6,12,0,6,01/03/2026,,1,L0782,AP,TERCO
840,SHAMPOO NEUTRO 5L,Geral,6,12,0,7,01/01/2026,,1,L0783,AP,TERCO
840,SHAMPOO NEUTRO 5L,Geral,6,12,0,7,01/06/2026,,1,L0784,AP,TERCO
838,SHAMPOO BRANQUEADOR 5L,Geral,6,12,0,8,,,1,L0785,AP,TERCO
944,FLORAL BACH ANSIEDADE 30ML,Geral,6,12,0,9,01/10/2026,,1,L0786,AP,TERCO
950,FLORAL BACH MEDO E TRAUMA 30ML,Geral,6,12,0,10,01/11/2025,,1,L0787,AP,TERCO
950,FLORAL BACH MEDO E TRAUMA 30ML,Geral,6,12,0,10,01/03/2026,,1,L0788,AP,TERCO
946,FLORAL BACH CARENCIA E SOLIDAO 30ML,Cuidados,6,12,0,11,01/09/2026,,1,L0789,AP,TERCO
942,FLORAL BACH OCASIOES DE EMERGENCIA 30ML,Geral,6,12,0,12,01/09/2026,,1,L0790,AP,TERCO
945,FLORAL BACH AVERSAO BANHO 30ML,Geral,6,12,0,13,01/09/2026,,1,L0791,AP,TERCO
947,FLORAL BACH COPROFAGIA 30ML,Geral,6,12,0,14,01/11/2025,,1,L0792,AP,TERCO
949,FLORAL BACH MARCA O TERRITORIO 30ML,Geral,6,12,0,15,01/09/2025,,1,L0793,AP,TERCO
949,FLORAL BACH MARCA O TERRITORIO 30ML,Geral,6,12,0,15,01/11/2025,,1,L0794,AP,TERCO
952,FLORAL BACH TRATAMENTO STRESS 30ML,Geral,6,12,0,16,01/09/2026,,1,L0795,AP,TERCO
951,FLORAL BACH PSEUDOCIESE 30ML,Geral,6,12,0,17,01/09/2025,,1,L0796,AP,TERCO
951,FLORAL BACH PSEUDOCIESE 30ML,Geral,6,12,0,17,01/05/2026,,1,L0797,AP,TERCO
948,FLORAL BACH HIPERATIVIDADE 30ML,Geral,6,12,0,18,01/05/2026,,1,L0798,AP,TERCO
943,FLORAL BACH AGRESSIVIDADE 30ML,Geral,6,12,0,19,01/09/2026,,1,L0799,AP,TERCO
943,FLORAL BACH AGRESSIVIDADE 30ML,Geral,6,12,0,19,01/03/2026,,1,L0800,AP,TERCO
876,FLORAL BACH LAMBEDURA 30ML,Geral,6,12,0,20,01/09/2026,,1,L0801,AP,TERCO
1458,HEXAMILL MENTA PP 200ML,Geral,6,12,0,21,,,1,L0802,AP,TERCO
1459,HEXAMILL TUTTI FRUTTI PP 200ML,Geral,6,12,0,22,,,1,L0803,AP,TERCO
1457,LISTERC O PP 250ML,Geral,6,12,0,23,,,1,L0804,AP,TERCO
1846,PTCO GATO WANPY CRE ATUM E BACALHAU 14GX5 70G,Geral,6,13,0,1,21/12/2026,,1,L0805,AP,TERCO
1842,PTCO GATO WANPY CRE FGO E CARANQUEIJO 14GX5 70G,Geral,6,13,0,2,21/12/2026,,1,L0806,AP,TERCO
1845,PTCO GATO WANPY CRE ATUM 14GX5 70G,Geral,6,13,0,3,21/12/2026,,1,L0807,AP,TERCO
1844,PTCO GATO WANPY CRE FRANGO 14GX5 70G,Geral,6,13,0,4,21/12/2026,,1,L0808,AP,TERCO
1847,PTCO GATO WANPY CRE ATUM E SALMAO 14GX5 70G,Geral,6,13,0,5,15/12/2026,,1,L0809,AP,TERCO
1514,TAPETE HIGIENICO CARVAO BAMBU 80 X 58 C,Geral,6,13,2,1,01/05/2027,6,1,L0810,AE,INTEIRO
1739,PUPS SHAMPOO NEUTRO 10L,Geral,6,14,0,1,26/09/2026,,1,L0811,AP,TERCO
1742,PUPS SHAMPOO BRANQUEADOR 10L,Geral,6,14,0,2,23/09/2026,,1,L0812,AP,TERCO
1737,PUPS CONDICIONADOR 5L,Geral,6,14,0,3,18/09/2026,,1,L0813,AP,TERCO
1735,PUPS SHAMPOO 2 EM 1 5L,Geral,6,14,0,4,26/09/2026,,1,L0814,AP,TERCO
1732,PUPS SHAMPOO FILHOTES 5L,Geral,6,14,0,5,10/09/2026,,1,L0815,AP,TERCO
1744,PUPS SHAMPOO NATURAL 3 EM 1 5L,Geral,6,14,0,6,26/09/2026,,1,L0816,AP,TERCO
1738,PUPS SHAMPOO NEUTRO 5L,Geral,6,14,0,7,17/09/2026,,1,L0817,AP,TERCO
1738,PUPS SHAMPOO NEUTRO 5L,Geral,6,14,0,7,26/09/2026,,1,L0818,AP,TERCO
1741,PUPS SHAMPOO BRANQUEADOR 5L,Geral,6,14,0,8,23/09/2026,,1,L0819,AP,TERCO
1736,PUPS CONDICIONADOR 500ML,Geral,6,14,0,9,18/09/2026,,1,L0820,AP,TERCO
1733,PUPS SHAMPOO NEUTRO 500ML,Geral,6,14,0,10,30/09/2026,,1,L0821,AP,TERCO
1734,PUPS SHAMPOO 2 EM 1 500ML,Geral,6,14,0,11,19/09/2026,,1,L0822,AP,TERCO
1743,PUPS SHAMPOO NATURAL 3 EM 1 500ML,Geral,6,14,0,12,20/09/2026,,1,L0823,AP,TERCO
1731,PUPS SHAMPOO FILHOTES 500ML,Geral,6,14,0,13,10/09/2026,,1,L0824,AP,TERCO
1740,PUPS SHAMPOO BRANQUEADOR 500ML,Geral,6,14,0,14,23/09/2026,,1,L0825,AP,TERCO
1228,PEROXI PET CONCENTRADO LIM O 1L,Geral,6,16,0,1,01/06/2026,,1,L0826,AP,TERCO
1227,PEROXI PET CONCENTRADO SERINGAL 1L,Geral,6,16,0,2,01/06/2026,,1,L0827,AP,TERCO
1226,PEROXI PET SPRAY LIM O 500ML,Geral,6,16,0,3,,,1,L0828,AP,TERCO
1225,PEROXI PET SPRAY SERINGAL 500ML,Geral,6,16,0,4,,,1,L0829,AP,TERCO
1439,HERBALBRILL 1000ML,Geral,6,16,0,5,01/01/2027,,1,L0830,AP,TERCO
1438,HERBALBRILL 500ML,Geral,6,16,0,6,01/02/2026,,1,L0831,AP,TERCO
1230,PEROXI PET ESPUMA LIM O 350ML,Geral,6,16,0,7,01/09/2025,,1,L0832,AP,TERCO
1230,PEROXI PET ESPUMA LIM O 350ML,Geral,6,16,0,7,01/04/2026,,1,L0833,AP,TERCO
1229,PEROXI PET ESPUMA SERINGAL 350ML,Geral,6,16,0,8,01/09/2025,,1,L0834,AP,TERCO
1229,PEROXI PET ESPUMA SERINGAL 350ML,Geral,6,16,0,8,01/04/2026,,1,L0835,AP,TERCO
22,ACC SHN MINI INDOOR ADULT 1KG,Geral,7,1,0,1,14/09/2026,,1,L0836,AP,MEIO
22,ACC SHN MINI INDOOR ADULT 1KG,Geral,7,1,0,1,30/08/2026,,1,L0837,AP,MEIO
994,ACC SHN MINI DERMACOMFORT 1KG,Geral,7,1,0,2,01/09/2026,,1,L0838,AP,TERCO
994,ACC SHN MINI DERMACOMFORT 1KG,Geral,7,1,0,2,14/10/2026,,1,L0839,AP,TERCO
881,ACC SHN MINI AGEING 12 1KG,Geral,7,1,0,3,22/08/2026,,1,L0840,AP,TERCO
739,ACC SHN X-SMALL AD 1KG,Geral,7,2,0,1,19/09/2026,,1,L0841,AP,MEIO
739,ACC SHN X-SMALL AD 1KG,Geral,7,2,0,1,19/08/2026,,1,L0842,AP,MEIO
1628,ACC CCN MINI DIGEST CARE 1KG,Cuidados,7,2,0,2,17/09/2026,,1,L0843,AP,TERCO
1667,ACC SHN MINI STAR MOT BDOG 1KG,Geral,7,2,0,3,30/01/2026,,1,L0844,AP,TERCO
19,ACC SHN MINI INDOOR PUPPY JR 1KG,Geral,7,3,0,1,16/08/2026,,1,L0845,AP,MEIO
19,ACC SHN MINI INDOOR PUPPY JR 1KG,Geral,7,3,0,1,15/10/2026,,1,L0846,AP,MEIO
19,ACC SHN MINI INDOOR PUPPY JR 1KG,Geral,7,3,0,1,01/09/2026,,1,L0847,AP,MEIO
659,ACC SBN MALTES PUPPY 1KG,Geral,7,3,0,2,27/05/2026,,1,L0848,AP,TERCO
54,ACC SBN SHIH TZU PUPPY 1KG,Geral,7,3,0,3,16/09/2026,,1,L0849,AP,TERCO
54,ACC SBN SHIH TZU PUPPY 1KG,Geral,7,3,0,3,11/06/2026,,1,L0850,AP,TERCO
1494,ACC SHN MINI INDOOR SENIOR 1 KG,Geral,7,4,0,1,10/10/2026,,1,L0851,AP,TERCO
1494,ACC SHN MINI INDOOR SENIOR 1 KG,Geral,7,4,0,1,10/09/2026,,1,L0852,AP,TERCO
868,ACC SHN MINI ADULT 8 1KG,Geral,7,4,0,2,04/09/2026,,1,L0853,AP,TERCO
10,ACC SHN MINI LIGHT 1KG,Geral,7,4,0,3,28/08/2026,,1,L0854,AP,TERCO
10,ACC SHN MINI LIGHT 1KG,Geral,7,4,0,3,16/09/2026,,1,L0855,AP,TERCO
10,ACC SHN MINI LIGHT 1KG,Geral,7,4,0,3,09/10/2026,,1,L0856,AP,TERCO
51,ACC SBN DACHSHUND AD 1KG,Geral,7,4,0,4,,,1,L0857,AP,TERCO
45,ACC SBN YORKSHIRE AD 1KG,Geral,7,5,0,1,21/07/2026,,1,L0858,AP,MEIO
45,ACC SBN YORKSHIRE AD 1KG,Geral,7,5,0,1,12/10/2026,,1,L0859,AP,MEIO
45,ACC SBN YORKSHIRE AD 1KG,Geral,7,5,0,1,30/08/2026,,1,L0860,AP,MEIO
661,ACC SBN MALTES AD 1KG,Geral,7,5,0,2,01/09/2026,,1,L0861,AP,TERCO
661,ACC SBN MALTES AD 1KG,Geral,7,5,0,2,10/08/2026,,1,L0862,AP,TERCO
661,ACC SBN MALTES AD 1KG,Geral,7,5,0,2,16/07/2026,,1,L0863,AP,TERCO
686,ACC SBN BULLDOG FRANCES PUPPY 1KG,Geral,7,5,0,3,17/05/2026,,1,L0864,AP,TERCO
4,ACC SHN MINI ADULT 1KG,Geral,7,6,0,1,13/10/2026,,1,L0865,AP,TERCO
4,ACC SHN MINI ADULT 1KG,Geral,7,6,0,1,24/10/2026,,1,L0866,AP,TERCO
4,ACC SHN MINI ADULT 1KG,Geral,7,6,0,1,10/09/2026,,1,L0867,AP,TERCO
664,ACC SBN PUG AD 1KG,Geral,7,6,0,2,24/05/2026,,1,L0868,AP,TERCO
664,ACC SBN PUG AD 1KG,Geral,7,6,0,2,18/09/2026,,1,L0869,AP,TERCO
1,ACC SHN MINI PUPPY JR 1KG,Geral,7,6,0,3,14/11/2026,,1,L0870,AP,TERCO
1,ACC SHN MINI PUPPY JR 1KG,Geral,7,6,0,3,29/08/2026,,1,L0871,AP,TERCO
1469,ACC SHN PUG PUPPY 1KG,Geral,7,6,0,4,27/10/2026,,1,L0872,AP,TERCO
327,ACC SBN SHIH TZU AD 1KG,Geral,7,7,0,1,17/09/2026,,1,L0873,AP,MEIO
327,ACC SBN SHIH TZU AD 1KG,Geral,7,7,0,1,12/10/2026,,1,L0874,AP,MEIO
327,ACC SBN SHIH TZU AD 1KG,Geral,7,7,0,1,22/07/2026,,1,L0875,AP,MEIO
327,ACC SBN SHIH TZU AD 1KG,Geral,7,7,0,1,12/08/2026,,1,L0876,AP,MEIO
69,ACC SBN YORKSHIRE PUPPY 1KG,Geral,7,7,0,2,19/07/2026,,1,L0877,AP,TERCO
69,ACC SBN YORKSHIRE PUPPY 1KG,Geral,7,7,0,2,29/05/2026,,1,L0878,AP,TERCO
1318,ACC CAT PREM AD CASTRADO 1KG,Geral,7,7,0,3,23/01/2026,,1,L0879,AP,TERCO
1318,ACC CAT PREM AD CASTRADO 1KG,Geral,7,7,0,3,26/01/2026,,1,L0880,AP,TERCO
1525,ACC SBN POMERANIAN ADULT 1KG,Geral,7,8,0,1,04/09/2026,,1,L0881,AP,TERCO
1525,ACC SBN POMERANIAN ADULT 1KG,Geral,7,8,0,1,22/07/2026,,1,L0882,AP,TERCO
1525,ACC SBN POMERANIAN ADULT 1KG,Geral,7,8,0,1,10/10/2026,,1,L0883,AP,TERCO
741,ACC SHN X-SMALL AD 8 1KG,Geral,7,8,0,2,18/07/2026,,1,L0884,AP,TERCO
737,ACC SHN X-SMALL PUPPY JR 1KG,Geral,7,8,0,3,21/08/2026,,1,L0885,AP,TERCO
737,ACC SHN X-SMALL PUPPY JR 1KG,Geral,7,8,0,3,14/09/2026,,1,L0886,AP,TERCO
48,ACC SBN POODLE AD 1KG,Geral,7,8,0,4,25/02/2026,,1,L0887,AP,TERCO
743,ACC SHN X-SMALL AGEING 12 1KG,Geral,7,9,0,1,01/09/2026,,1,L0888,AP,MEIO
743,ACC SHN X-SMALL AGEING 12 1KG,Geral,7,9,0,1,06/06/2026,,1,L0889,AP,MEIO
743,ACC SHN X-SMALL AGEING 12 1KG,Geral,7,9,0,1,21/07/2026,,1,L0890,AP,MEIO
743,ACC SHN X-SMALL AGEING 12 1KG,Geral,7,9,0,1,24/10/2026,,1,L0891,AP,MEIO
1319,ACC CAT PREM AD VITALIDADE 1KG,Geral,7,9,0,2,23/01/2026,,1,L0892,AP,TERCO
1314,ACC CAT PREM FILHOTE 1KG,Geral,7,9,0,3,25/11/2025,,1,L0893,AP,TERCO
1314,ACC CAT PREM FILHOTE 1KG,Geral,7,9,0,3,20/08/2025,,1,L0894,AP,TERCO
1316,ACC CAT PREM AD BELEZA PL 1KG,Geral,7,9,0,4,24/01/2026,,1,L0895,AP,TERCO
199,ACC VDC FEL RECOVERY WET 195G,Veterinária,8,1,0,1,07/08/2026,,1,L0896,AP,MEIO
199,ACC VDC FEL RECOVERY WET 195G,Veterinária,8,1,1,1,31/08/2026,8,1,L0897,AE,INTEIRO
129,ACC FHN HAIR SKIN CARE 400G,Alimentação,8,2,0,1,14/07/2026,,1,L0898,AP,TERCO
129,ACC FHN HAIR SKIN CARE 400G,Alimentação,8,2,0,1,23/10/2026,,1,L0899,AP,TERCO
143,ACC FBN KITTEN PERSIAN 32 400G,Alimentação,8,2,0,2,12/08/2026,,1,L0900,AP,TERCO
707,ACC FHN KITTEN STERILISED 400G,Alimentação,8,2,0,3,29/08/2026,,1,L0901,AP,TERCO
121,ACC FHN EXIGENT 400G,Alimentação,8,2,0,4,19/09/2026,,1,L0902,AP,MEIO
121,ACC FHN EXIGENT 400G,Alimentação,8,2,0,4,08/10/2026,,1,L0903,AP,MEIO
121,ACC FHN EXIGENT 400G,Alimentação,8,2,2,1,23/10/2026,8,1,L0904,AE,INTEIRO
191,ACC VDC GASTRO INTESTINAL WET 400G,Veterinária,8,3,0,1,13/11/2026,,1,L0905,AP,MEIO
191,ACC VDC GASTRO INTESTINAL WET 400G,Veterinária,8,3,0,1,18/12/2026,,1,L0906,AP,MEIO
191,ACC VDC GASTRO INTESTINAL WET 400G,Veterinária,8,3,0,1,09/10/2026,,1,L0907,AP,MEIO
965,ACC FHN BABY CAT INSTINCTIVE WET 195G,Alimentação,8,3,0,2,13/08/2026,,1,L0908,AP,TERCO
965,ACC FHN BABY CAT INSTINCTIVE WET 195G,Alimentação,8,3,0,2,21/12/2026,,1,L0909,AP,TERCO
1075,ACC VDC HYPOALLERGENIC WET 200G,Veterinária,8,3,0,3,04/11/2026,,1,L0910,AP,TERCO
1075,ACC VDC HYPOALLERGENIC WET 200G,Veterinária,8,3,0,3,07/10/2026,,1,L0911,AP,TERCO
1075,ACC VDC HYPOALLERGENIC WET 200G,Veterinária,8,3,0,3,24/08/2026,,1,L0912,AP,TERCO
133,ACC FHN LIGHT 400G,Alimentação,8,4,0,1,29/05/2026,,1,L0913,AP,TERCO
770,ACC FHN INDOOR 7 400G,Alimentação,8,4,0,2,05/06/2026,,1,L0914,AP,TERCO
1633,ACC FCN APPETITE CONTROL 400G,Alimentação,8,4,0,3,01/02/2026,,1,L0915,AP,TERCO
117,ACC FHN SENSIBLE 400G,Alimentação,8,4,0,4,23/10/2026,,1,L0916,AP,MEIO
117,ACC FHN SENSIBLE 400G,Alimentação,8,4,0,4,17/08/2026,,1,L0917,AP,MEIO
